FilePath,LineNumber,RecieverVaribale,Context,Label
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,102,java.lang.String,java.lang.String equals  if else Color.black return  if else Color.darkGray return  if else Color.gray return  if else Color.lightGray return  if else,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,128,java.lang.System,java.lang.System setErr setOut System.setOut { == System.err && ==  if {  if,setErr
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,107,java.lang.StringBuilder,java.lang.StringBuilder toString append append append append append append return } } break append,toString
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,90,java.lang.StringBuilder,java.lang.StringBuilder append !=  if getForegroundColor Color SyntaxStyle StringBuilder StringBuilder,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,504,javax.swing.event.ListDataListener,javax.swing.event.ListDataListener intervalRemoved { :  for,intervalRemoved
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,77,java.lang.StringBuilder,java.lang.StringBuilder append { 0x00) != &&  if { '\t') != && '\n' != && '\r' != && 0x9F)) <= && <=  || 0x1F) <= && <=  if charAt char { length <  for,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,64,java.awt.EventQueue,java.awt.EventQueue invokeLater isDispatchThread else run  if,invokeLater
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,104,java.lang.StringBuilder,java.lang.StringBuilder append break  if charAt char { length <  for StringBuilder StringBuilder,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,171,java.beans.PropertyDescriptor,java.beans.PropertyDescriptor getName getName + "." + _pname=root String continue  if { _props) : PropertyDescriptor  for _props=getPropertyDescriptors PropertyDescriptor[] { try,getName
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,238,java.lang.String,java.lang.String charAt length char { length < && <  for int StringBuilder StringBuilder,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,189,java.beans.Introspector,java.beans.Introspector getBeanInfo _info= BeanInfo,getBeanInfo
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,129,java.lang.String,java.lang.String ubtring ubtring ubtring get get ize } append,substring
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ReverseCharSequence.java,57,java.lang.CharSequence,java.lang.CharSequence length int,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,81,java.lang.StringBuilder,java.lang.StringBuilder append append append append append else } } append append,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,687,java.lang.CharSequence,java.lang.CharSequence length || length >=  if { length <  for boolean,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,95,javax.swing.JTree,javax.swing.JTree removePropertyChangeListener getCellRenderer setCellRenderer EnhancedTreeCellRenderer.this) ==  if JTree return JTree)) instanceof  if PropertyChangeEvent void public @Override,removePropertyChangeListener
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,96,java.lang.String,java.lang.String equals  if else Color.lightGray return  if else Color.white return  if else Color.orange return  if else Color.yellow return  if else,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,93,javax.swing.JTree,javax.swing.JTree getCellRenderer EnhancedTreeCellRenderer.this) ==  if JTree return JTree)) instanceof  if,setCellRenderer
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,87,java.lang.StringBuilder,java.lang.StringBuilder toString append append append append append return } append else } },toString
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,238,java.util.StringTokenizer,java.util.StringTokenizer countTokens countTokens _cnt= int _ret=Array.newInstance _type=_class.getComponentType Class<?> StringTokenizer StringTokenizer {  if,countTokens
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,654,java.lang.CharSequence,java.lang.CharSequence length length < +  if char } break,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,687,java.lang.String,java.lang.String charAt length != charAt || length >=  if { length <  for boolean,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,307,java.lang.Thread,java.lang.Thread current _source= { ==  if _source String,currentThread
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,424,java.lang.Character,java.lang.Character isDigit isDigit isDigit  if { _j++) < _j  for } } break,isDigit
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,146,java.lang.System,java.lang.System getProperty setErr setOut { :  for String[] Log.level=level,getProperty
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,131,java.lang.StringBuilder,java.lang.StringBuilder toString append append append append append return append },toString
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,573,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append '{': case break append else append  if,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,403,java.util.List,java.util.List size  if {  synchronized { >=  if PrintStream,size
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,319,java.lang.String,java.lang.String substring lastIndexOf _source= -1) !=  if lastIndexOf int _source=source.getClass else _source= Class) instanceof  if else },substring
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,339,java.util.StringTokenizer,java.util.StringTokenizer nextToken hasMoreTokens _log {  while boolean int,nextToken
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,552,java.lang.StringBuilder,java.lang.StringBuilder append append append {  if charAt char { length <  for,append
